0.040861044,1.4573772,9.575105
0.10896278,1.334794,9.80665
0.08172209,1.4573772,9.575105
0.040861044,1.4982382,9.656827
0.040861044,1.4573772,9.534244
-0.08172209,1.4573772,9.575105
0.08172209,1.4573772,9.615966
0.040861044,1.4573772,9.507003
-0.08172209,1.4573772,9.697687
-0.14982383,1.56634,9.656827
-0.0,1.5390993,9.384419
-0.0,1.56634,9.615966
-0.040861044,1.5390993,9.534244
-0.0,1.4165162,9.466142
-0.14982383,1.5390993,9.724928
0.040861044,1.5390993,9.534244
0.040861044,1.56634,9.534244
0.040861044,1.607201,9.507003
0.08172209,1.56634,9.615966
-0.0,1.5390993,9.656827
-0.0,1.56634,9.656827
0.08172209,1.4573772,9.507003
-0.08172209,1.6480621,9.724928
-0.08172209,1.56634,9.534244
-0.040861044,1.56634,9.615966
0.14982383,1.56634,9.466142
0.040861044,1.5390993,9.697687
-0.0,1.56634,9.534244
-0.040861044,1.5390993,9.575105
-0.08172209,1.5390993,9.615966
0.08172209,1.4982382,9.507003
-0.040861044,1.5390993,9.697687
0.10896278,1.4982382,9.343558
-0.040861044,1.607201,9.615966
-0.08172209,1.4982382,9.656827
-0.19068487,1.5390993,9.697687
0.14982383,1.607201,9.425281
0.08172209,1.6480621,9.615966
-0.0,1.4573772,9.656827
-0.0,1.4165162,9.466142
-0.10896278,1.4165162,9.575105
-0.29964766,1.3075534,9.765789
-0.3405087,1.0760075,9.466142
-0.6537767,1.2258313,9.80665
-0.6537767,0.61291564,9.765789
-0.53119355,0.27240697,9.80665
-0.3405087,-0.46309182,9.615966
-0.38136974,-0.53119355,9.847511
-0.42223078,-1.1849703,9.765789
-0.53119355,-1.920469,9.384419
-0.50395286,-2.6423476,9.084772
-0.38136974,-3.173541,8.771504
-0.27240697,-3.8273177,8.730643
-0.10896278,-4.2495484,8.580819
-0.10896278,-4.671779,8.281172
-0.14982383,-4.903325,8.19945
-0.14982383,-4.903325,8.240311
-0.29964766,-5.325556,7.4639506
-0.23154591,-5.597963,7.7363577
-0.46309182,-5.8976107,7.0553403
-0.08172209,-5.8976107,7.5865335
-0.19068487,-6.510526,7.3958488
-0.7627395,-6.5922484,6.3198414
-0.7218784,-6.782933,5.829509
-0.7627395,-7.246025,5.829509
-0.9125633,-7.7363577,5.6252036
-1.1849703,-8.076866,4.671779
-1.334794,-8.076866,4.140586
-1.0351465,-8.430995,4.5219555
-1.2258313,-8.117727,3.759216
-0.6537767,-8.689782,3.636633
-0.9125633,-8.771504,2.4925237
-0.6946377,-9.00305,2.2201166
-0.38136974,-9.00305,2.3426998
-0.7218784,-9.00305,1.7978859
-0.38136974,-8.812365,1.4165162
-0.38136974,-8.921328,0.5720546
-0.27240697,-9.575105,0.23154591
-0.3405087,-9.384419,0.08172209
-0.3405087,-9.466142,-0.38136974
-0.29964766,-9.234595,-0.5720546
-0.14982383,-9.425281,-1.0351465
-0.0,-9.343558,-1.334794
0.14982383,-9.343558,-1.4165162
0.27240697,-9.234595,-1.4573772
0.10896278,-9.384419,-1.2258313
-0.10896278,-9.275456,-1.3075534
-0.19068487,-9.275456,-1.334794
-0.08172209,-9.275456,-1.334794
-0.0,-9.302697,-1.3075534
0.08172209,-9.302697,-1.3756552
0.08172209,-9.152874,-1.334794
0.08172209,-9.234595,-1.334794
0.08172209,-9.275456,-1.2666923
0.040861044,-9.234595,-1.1849703
0.040861044,-9.302697,-1.2666923
0.040861044,-9.275456,-1.1849703
-0.14982383,-9.384419,-1.1441092
-0.19068487,-9.302697,-1.1849703
0.08172209,-9.425281,-1.3075534
0.040861044,-9.275456,-0.9942854
-0.08172209,-9.534244,-1.0760075
-0.10896278,-9.615966,-0.88532263
-0.19068487,-9.343558,-0.53119355
-0.14982383,-9.112013,-0.53119355
0.10896278,-9.302697,-0.3405087
-0.040861044,-9.152874,-0.14982383
-0.6946377,-9.493382,-0.0
-0.38136974,-9.152874,-0.040861044
-0.53119355,-9.234595,-0.040861044
-0.46309182,-9.193735,0.14982383
-0.50395286,-9.112013,0.27240697
-0.08172209,-9.575105,1.0351465
-0.14982383,-9.534244,1.0351465
-0.23154591,-9.493382,0.84446156
-0.0,-9.193735,1.0760075
-0.08172209,-9.425281,0.84446156
-0.27240697,-9.193735,1.1441092
-0.19068487,-9.384419,1.1441092
-0.08172209,-9.425281,0.84446156
-0.0,-9.084772,1.0351465
-0.10896278,-9.425281,0.92618364
-0.14982383,-9.493382,1.0760075
-0.0,-9.193735,0.7218784
-0.10896278,-9.234595,0.84446156
